FID,X,Y,School_Nam,ESD,SD,County,senate_geoid,senate_district,ods_coordinator,ods_region,ods_contact,house_geoid,house_district,Participated,ODS_Provider,Location,No_5th_Grade,No_6th_Grade,Number_Attending,Days,Days+Nights,Cost_Per_Student,Total_Request,Fall_5th_Grade,Fall_6th_Grade,Percent_5th,Percent_6th
261,-122.6351996,45.57187163,Faubion Elementary School,Multnomah,Portland SD 1J,Multnomah,41022,State Senate District 22,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41043,State House District 43,1,Multnomah Education Service District (MESD),"Canby Grove Christian Center, Camp Namanu",0,61,61,6,6-5,416.04,25378.44,70,64,0,95.3125
262,-123.4007602,45.09268254,Faulconer-Chapman School,Willamette,Sheridan SD 48J,Yamhill,41005,State Senate District 5,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41010,State House District 10,1,Multnomah Education Service District (MESD),Camp Namanu,0,47,47,3,3-0,271.6134043,12765.83,48,55,0,85.45454545
263,-121.7226626,42.20001273,Ferguson Elementary School,Southern OR,Klamath County SD,Klamath,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41056,State House District 56,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Westwind,0,52,52,4,4-3,280.9584615,15908.84,60,61,0,85.24590164
264,-123.07468,45.51399748,Fern Hill Elementary School,Northwest Regional,Forest Grove SD 15,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41029,State House District 29,0,,,,,,,,,,,,,
265,-123.3544933,44.06903339,Fern Ridge Middle School,Lane,Fern Ridge SD 28J,Lane,41004,State Senate District 4,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41008,State House District 8,0,,,,,,,,,,,,,
266,-118.4013963,45.98041299,Ferndale Elementary School,InterMountain,Milton-Freewater Unified SD 7,Umatilla,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41057,State House District 57,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Buck Creek Cabin,134,0,134,3,3-2,126.29,16922.86,139,0,96.4028777,
267,-118.6737033,42.26272552,Fields Elementary School,Harney,South Harney SD 33,Harney,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,0,,,,,,,,,,,,,
268,-122.8106733,45.5500819,Findley Elementary,Northwest Regional,Beaverton SD 48J,Washington,41017,State Senate District 17,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41033,State House District 33,0,,,,,,,,,,,,,
269,-122.8190325,45.473785,Fir Grove Elementary School,Northwest Regional,Beaverton SD 48J,Washington,41014,State Senate District 14,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41027,State House District 27,0,,,,,,,,,,,,,
270,-123.3649479,43.21407692,Fir Grove Elementary School,Douglas,Douglas County SD 4,Douglas,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41002,State House District 2,0,,,,,,,,,,,,,
271,-123.14515,44.68954556,Fir Grove Primary School,Linn Benton Lincoln,Greater Albany Public SD 8J,Linn,41008,State Senate District 8,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41015,State House District 15,0,,,,,,,,,,,,,
272,-122.22175,45.37372499,Firwood Elementary School,Clackamas,Oregon Trail SD 46,Clackamas,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41052,State House District 52,0,,,,,,,,,,,,,
273,-122.8546843,45.53035979,Five Oaks Middle School,Northwest Regional,Beaverton SD 48J,Washington,41017,State Senate District 17,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41034,State House District 34,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Cedar Ridge Retreat & Conference Center (Camp Cedar Ridge),0,264,264,3,3-2,238.98,63090.72,0,351,,75.21367521
274,-123.374261,42.50683901,Fleming Middle School,Southern OR,Three Rivers/Josephine County SD,Josephine,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41002,State House District 2,1,Pacifica: A Garden in the Siskiyous,Pacifica: A Garden in the Siskiyous,0,91,91,3,3-2,342.1485714,31135.52,0,158,,57.59493671
275,-122.551731,45.51741101,Floyd Light Middle School,Multnomah,David Douglas SD 40,Multnomah,41024,State Senate District 24,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41047,State House District 47,1,Multnomah Education Service District (MESD),"Camp Angelos (Sandy River), Camp Arrah Wanna, Inc., Canby Grove Christian Center, Camp Howard, Camp Namanu",0,235,235,3,3-2,211.77,49765.95,0,284,,82.74647887
276,-123.1133807,45.51963661,Forest Grove Community School,Northwest Regional,Forest Grove SD 15,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41029,State House District 29,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Magruder - United Methodist,0,26,26,4,4-3,219,5694,27,27,0,96.2962963
277,-122.6762314,45.42561123,Forest Hills Elementary School,Clackamas,Lake Oswego SD 7J,Clackamas,41019,State Senate District 19,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41038,State House District 38,0,,,,,,,,,,,,,
278,-122.777357,45.542591,Forest Park Elementary School,Multnomah,Portland SD 1J,Multnomah,41017,State Senate District 17,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41033,State House District 33,0,,,,,,,,,,,,,
279,-123.0189775,45.03381798,Forest Ridge Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41013,State Senate District 13,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41025,State House District 25,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Camp Tadmor,51,0,51,3,3-2,102.34,5219.34,38,0,134.2105263,
280,-120.2135845,45.00119729,Fossil Charter School,North Central,Fossil SD 21J,Wheeler,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41059,State House District 59,0,,,,,,,,,,,,,
281,-122.6697001,44.41010246,Foster Elementary School,Linn Benton Lincoln,Sweet Home SD 55,Linn,41009,State Senate District 9,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41017,State House District 17,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Camp Tadmor,42,53,95,4,4-3,138.362129,13144.40226,44,55,95.45454545,96.36363636
282,-122.9781048,44.92257475,Four Corners Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41021,State House District 21,0,,,,,,,,,,,,,
284,-116.9987895,44.0248375,Four Rivers Community School,Oregon Department of Education,Four Corners Community School SD,Malheur,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,1,McCall Outdoor Science School ,McCall Outdoor Science School ,0,20,20,5,5-4,413.82,11655.22,27,30,0,66.66666667
286,-123.2727819,44.57468545,Franklin School,Linn Benton Lincoln,Corvallis SD 509J,Benton,41008,State Senate District 8,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41016,State House District 16,1,Oregon Museum of Science and Industry (OMSI),Coastal Discovery Center at Camp Gray,30,0,30,3,3-2,220.23,6606.9,31,50,96.77419355,0
287,-123.042106,45.51738699,Free Orchards Elementary School,Northwest Regional,Hillsboro SD 1J,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41029,State House District 29,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Magruder - United Methodist,0,55,55,3,3-2,186.6290909,10264.6,55,61,0,90.16393443
289A,-120.3501977,42.18340323,Fremont/Hay Elementary School,Lake,Lake County SD 7,Lake,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41056,State House District 56,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Multiple Sites (school or district coordinated a multi-site outdoor school experience or the school or district split classes and sent them to different sites),51,0,51,1,1-0,23.49509804,1198.25,50,0,102,
289B,-120.3501977,42.18340323,Fremont/Hay Elementary School,Lake,Lake County SD 7,Lake,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41056,State House District 56,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Multiple Sites (school or district coordinated a multi-site outdoor school experience or the school or district split classes and sent them to different sites),0,60,60,3,3-2,108.8585,6531.51,0,60,,100
291,-122.8593368,45.15047325,French Prairie Middle School,Willamette,Woodburn SD 103,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41022,State House District 22,0,,,,,,,,,,,,,
292,-118.9143766,42.82635374,Frenchglen Elementary School,Harney,Frenchglen SD 16,Harney,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,0,,,,,,,,,,,,,
293,-123.310695,42.42011137,Fruitdale Elementary School,Southern OR,Three Rivers/Josephine County SD,Josephine,41002,State Senate District 2,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41003,State House District 3,0,,,,,,,,,,,,,
294,-123.4145845,42.4467082,Ft Vannoy Elementary School,Southern OR,Three Rivers/Josephine County SD,Josephine,41002,State Senate District 2,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41003,State House District 3,0,,,,,,,,,,,,,
295,-123.38117,43.21669744,Fullerton IV Elementary School,Douglas,Douglas County SD 4,Douglas,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41002,State House District 2,0,,,,,,,,,,,,,
296,-122.5898972,45.32454186,Gaffney Lane Elementary School,Clackamas,Oregon City SD 62,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41040,State House District 40,0,,,,,,,,,,,,,
297,-122.6023052,45.3401382,Gardiner Middle School,Clackamas,Oregon City SD 62,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41040,State House District 40,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Magruder - United Methodist,0,272,272,4,4-3,253.16,68859.52,0,293,,92.83276451
298,-123.2647403,44.5831075,Garfield Elementary School,Linn Benton Lincoln,Corvallis SD 509J,Benton,41008,State Senate District 8,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41016,State House District 16,1,Oregon Museum of Science and Industry (OMSI),Coastal Discovery Center at Camp Gray,53,0,53,3,3-2,247.55,13120.15,59,0,89.83050847,
299,-123.9143398,45.56157752,Garibaldi Elementary School,Northwest Regional,Neah-Kah-Nie SD 56,Tillamook,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41032,State House District 32,0,,,,,,,,,,,,,
300,-123.141943,45.43577102,Gaston Elementary School,Northwest Regional,Gaston SD 511J,Washington,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41032,State House District 32,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Oregon 4-H Center - Camp Trickle Creek ,0,43,43,4,4-3,229.07,9850.01,34,44,0,97.72727273
301,-121.0446635,42.39419133,Gearhart Elementary School,Southern OR,Klamath County SD,Klamath,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41055,State House District 55,0,,,,,,,,,,,,,
302,-123.91434,46.02420748,Gearhart Elementary School,Northwest Regional,Seaside SD 10,Clatsop,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41032,State House District 32,0,,,,,,,,,,,,,
303,-122.736171,45.59581202,George Middle School,Multnomah,Portland SD 1J,Multnomah,41022,State Senate District 22,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41044,State House District 44,1,Multnomah Education Service District (MESD),"Camp Angelos (Sandy River), Camp Arrah Wanna, Inc., Canby Grove Christian Center, Camp Howard, Camp Namanu",0,126,126,6,6-5,486.04,61241.04,0,154,,81.81818182
304,-122.89706,45.10637708,Gervais Elementary School,Willamette,Gervais SD 1,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41022,State House District 22,0,,,,,,,,,,,,,
305,-122.8982386,45.10711811,Gervais Middle School,Willamette,Gervais SD 1,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41022,State House District 22,0,,,,,,,,,,,,,
306,-122.531635,45.49066599,Gilbert Heights Elementary School,Multnomah,David Douglas SD 40,Multnomah,41024,State Senate District 24,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41048,State House District 48,0,,,,,,,,,,,,,
307,-122.528396,45.48002248,Gilbert Park Elementary School,Multnomah,David Douglas SD 40,Multnomah,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41051,State House District 51,0,,,,,,,,,,,,,
308,-121.6849358,43.47720733,Gilchrist School,Southern OR,Klamath County SD,Klamath,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41055,State House District 55,1,Camp Tamarack ,Camp Tamarack,0,13,13,3,3-2,209.2284615,2719.97,23,19,0,68.42105263
309,-123.07699,44.1004644,Gilham Elementary School,Lane,Eugene SD 4J,Lane,41007,State Senate District 7,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41013,State House District 13,0,,,,,,,,,,,,,
310,-122.6104071,45.51717497,Glencoe Elementary School,Multnomah,Portland SD 1J,Multnomah,41023,State Senate District 23,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41046,State House District 46,0,,,,,,,,,,,,,
311,-123.4147116,42.74326231,Glendale K-8 Elementary School,Douglas,Glendale SD 77,Douglas,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41002,State House District 2,1,Pacifica: A Garden in the Siskiyous,Pacifica: A Garden in the Siskiyous,22,0,22,3,3-2,250.27,5505.94,27,20,81.48148148,0
312,-122.506087,45.5264125,Glenfair Elementary School,Multnomah,Reynolds SD 7,Multnomah,41024,State Senate District 24,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41047,State House District 47,0,,,,,,,,,,,,,
313,-123.0871794,43.30815251,Glide Elementary School,Douglas,Glide SD 12,Douglas,41004,State Senate District 4,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41007,State House District 7,1,Oregon Museum of Science and Industry (OMSI),Coastal Discovery Center at Camp Gray,0,55,55,3,3-2,211.182,11615,57,66,0,83.33333333
314,-123.1011823,43.30003129,Glide Middle School,Douglas,Glide SD 12,Douglas,41004,State Senate District 4,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41007,State House District 7,0,,,,,,,,,,,,,
315,-122.396328,45.49264102,Gordon Russell Middle School,Multnomah,Gresham-Barlow SD 10J,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41050,State House District 50,1,Multnomah Education Service District (MESD),"Camp Angelos (Sandy River), Camp Arrah Wanna, Inc., Canby Grove Christian Center, Camp Howard, Camp Namanu",0,237,237,3,3-2,287.85,68220.45,0,289,,82.00692042
